67,"20 сентября 2026, 09:28:49",Контроль,400,24.9,65.7,1.85,64.0,23.5,-1.4,1.08,0.733,0.012,opt_67_Контроль_20260920_092849.jpg,,0.728,0.734,0.74,0.726,0.758,0.744,0.719,0.73,0.722
68,"20 сентября 2026, 10:16:08",Контроль,415,24.9,65.7,1.85,64.0,23.5,-1.4,1.08,0.74,0.01,opt_68_Контроль_20260920_101608.jpg,,0.749,0.737,0.743,0.73,0.739,0.738,0.762,0.739,0.727
69,"20 сентября 2026, 10:18:26",Контроль,415,24.9,65.7,1.85,64.0,23.5,-1.4,1.08,0.74,0.013,opt_69_Контроль_20260920_101826.jpg,,0.746,0.739,0.737,0.758,0.762,0.722,0.734,0.736,0.722
70,"20 сентября 2026, 10:18:55",Контроль,415,24.9,65.7,1.85,64.0,23.5,-1.4,1.08,0.735,0.011,opt_70_Контроль_20260920_101855.jpg,,0.737,0.724,0.732,0.73,0.734,0.721,0.76,0.745,0.735
71,"20 сентября 2026, 10:28:42",Контроль,415,24.9,65.7,1.85,64.0,28.5,3.6,1.08,0.741,0.015,opt_71_Контроль_20260920_102842.jpg,therm_71_IMG 0428.bmp.jpg,0.716,0.758,0.756,0.716,0.737,0.757,0.743,0.747,0.741
71,"20 сентября 2026, 10:28:54",Соль,400,24.9,65.7,1.85,64.0,None,,1.08,0.513,0.014,opt_71_Соль_20260920_102854.jpg,therm_71_IMG 0429.bmp.jpg,0.513,0.531,0.508,0.502,0.516,0.498,0.529,0.529,0.491
71,"20 сентября 2026, 10:29:11",Засуха,415,24.9,65.7,1.85,64.0,None,,1.08,0.458,0.019,opt_71_Засуха_20260920_102911.jpg,therm_71_IMG 0430.bmp.jpg,0.44,0.444,0.483,0.439,0.481,0.436,0.46,0.454,0.482
72,"20 сентября 2026, 10:51:41",Контроль,400,24.9,65.7,1.85,64.0,26,1.1,1.08,0.737,0.01,opt_72_Контроль_20260920_105141.jpg,therm_72_IMG 0435.bmp.jpg,0.748,0.732,0.752,0.75,0.731,0.733,0.721,0.731,0.738
72,"20 сентября 2026, 10:51:23",Засуха,400,24.9,65.7,1.85,64.0,26,1.1,1.08,0.463,0.016,opt_72_Засуха_20260920_105123.jpg,therm_72_IMG 0434.bmp.jpg,0.477,0.482,0.478,0.441,0.478,0.448,0.469,0.445,0.45
72,"20 сентября 2026, 10:51:53",Соль,400,24.9,65.7,1.85,64.0,26.4,1.5,1.08,0.512,0.011,opt_72_Соль_20260920_105153.jpg,therm_72_IMG 0436.bmp.jpg,0.511,0.522,0.494,0.517,0.516,0.52,0.52,0.491,0.513
